"policy_id";"customer_id";"product_type";"coverage_amount";"annual_premium";"policy_start_date";"policy_end_date";"agent_id";"status"
"POL53233";"CUST10907";"Property";697679.45;26781.97;"2024-04-16 00:00:00";"2025-05-18 00:00:00";"AGT5212";"Cancelled"
"POL53234";"CUST10966";"Whole";748646.15;44366.62;"2022-11-29 00:00:00";"2025-03-20 00:00:00";"AGT5021";"Lapsed"
"POL53236";"CUST11534";"Vehicle";539219.41;38270.33;"2024-01-18 00:00:00";"2024-08-07 00:00:00";"AGT5194";"Active"
"POL53237";"CUST10906";"Term";506083.57;46324.18;"2022-06-07 00:00:00";"2023-09-29 00:00:00";"AGT5275";"Cancelled"
"POL53238";"CUST10784";"Vehicle";748885.76;34573.97;"2022-09-04 00:00:00";"2024-03-12 00:00:00";"AGT5095";"Lapsed"
"POL53240";"CUST11799";"Term";645179.64;20509.82;"2021-12-01 00:00:00";"2022-01-24 00:00:00";"AGT5158";"Cancelled"
"POL53241";"CUST10113";"Term";738732.47;30687.24;"2020-10-11 00:00:00";"2023-03-27 00:00:00";"AGT5082";"Cancelled"
"POL53242";"CUST11267";"Property";657468.71;26614.42;"2022-11-12 00:00:00";"2024-10-30 00:00:00";"AGT5163";"Active"
"POL53243";"CUST12032";"Property";169658.03;14153.26;"2023-12-22 00:00:00";"2024-12-17 00:00:00";"AGT5279";"Active"
"POL53244";"CUST10497";"Property";559751.58;48572.27;"2023-12-11 00:00:00";"2024-05-14 00:00:00";"AGT5190";"Cancelled"
"POL53246";"CUST11654";"Property";947590.39;46199.24;"2023-04-07 00:00:00";"2024-01-16 00:00:00";"AGT5134";"Cancelled"
"POL53247";"CUST10774";"Whole";744874.24;26151.94;"2023-11-11 00:00:00";"2025-02-27 00:00:00";"AGT5065";"Cancelled"
"POL53248";"CUST11329";"Health";817131.36;22442.68;"2022-08-12 00:00:00";"2023-06-11 00:00:00";"AGT5149";"Active"
"POL53249";"CUST12305";"Vehicle";884299.0;11131.63;"2023-07-10 00:00:00";"2025-04-30 00:00:00";"AGT5085";"Active"
"POL53250";"CUST10190";"Property";772448.7;7103.28;"2023-12-11 00:00:00";"2025-02-20 00:00:00";"AGT5254";"Cancelled"
"POL53254";"CUST10405";"Term";944268.69;34849.19;"2021-11-22 00:00:00";"2023-07-10 00:00:00";"AGT5264";"Lapsed"
"POL53255";"CUST11582";"Property";273804.19;6110.62;"2023-12-19 00:00:00";"2024-12-01 00:00:00";"AGT5169";"Active"
"POL53256";"CUST10031";"Health";980872.16;32474.83;"2022-01-03 00:00:00";"2024-10-18 00:00:00";"AGT5165";"Active"
"POL53257";"CUST12441";"Term";189310.57;49885.0;"2022-12-20 00:00:00";"2025-01-17 00:00:00";"AGT5021";"Lapsed"
"POL53258";"CUST11831";"Vehicle";519279.47;41012.89;"2024-04-19 00:00:00";"2024-10-06 00:00:00";"AGT5293";"Active"
"POL53259";"CUST11372";"Vehicle";965758.96;28073.5;"2021-11-22 00:00:00";"2023-10-08 00:00:00";"AGT5115";"Cancelled"
"POL53260";"CUST11581";"Health";720066.31;5645.14;"2023-12-31 00:00:00";"2024-10-16 00:00:00";"AGT5219";"Lapsed"
"POL53261";"CUST11463";"Vehicle";642991.4;47507.28;"2023-05-30 00:00:00";"2024-11-03 00:00:00";"AGT5194";"Active"
"POL53262";"CUST12012";"Term";816944.93;9953.17;"2022-05-08 00:00:00";"2024-11-04 00:00:00";"AGT5167";"Lapsed"
"POL53263";"CUST12215";"Vehicle";872155.44;37821.29;"2021-10-06 00:00:00";"2024-09-06 00:00:00";"AGT5230";"Active"
"POL53264";"CUST12278";"Vehicle";598067.87;36095.35;"2022-05-16 00:00:00";"2023-12-16 00:00:00";"AGT5234";"Cancelled"
"POL53265";"CUST12141";"Whole";353041.16;33478.99;"2022-07-15 00:00:00";"2023-08-30 00:00:00";"AGT5125";"Lapsed"
"POL53266";"CUST10217";"Whole";448547.21;37294.54;"2024-01-22 00:00:00";"2024-08-12 00:00:00";"AGT5264";"Cancelled"
"POL53267";"CUST11867";"Term";126357.33;13097.98;"2024-01-30 00:00:00";"2024-04-02 00:00:00";"AGT5124";"Lapsed"
"POL53269";"CUST12327";"Vehicle";566585.12;23423.29;"2023-12-21 00:00:00";"2025-02-22 00:00:00";"AGT5062";"Lapsed"
"POL53270";"CUST10449";"Term";396618.86;48737.06;"2023-10-24 00:00:00";"2024-03-31 00:00:00";"AGT5068";"Cancelled"
"POL53271";"CUST11205";"Health";527086.98;49449.14;"2022-12-12 00:00:00";"2024-07-23 00:00:00";"AGT5295";"Cancelled"
"POL53273";"CUST11062";"Health";728936.49;12256.94;"2021-09-14 00:00:00";"2022-12-24 00:00:00";"AGT5140";"Active"
"POL53274";"CUST11132";"Term";998810.12;17110.45;"2022-01-08 00:00:00";"2025-07-04 00:00:00";"AGT5178";"Active"
"POL53275";"CUST10484";"Health";648016.11;15597.34;"2022-10-02 00:00:00";"2023-08-17 00:00:00";"AGT5294";"Lapsed"
"POL53277";"CUST10862";"Whole";678996.09;37196.96;"2024-02-24 00:00:00";"2025-06-15 00:00:00";"AGT5295";"Active"
"POL53278";"CUST10523";"Property";149817.99;32683.07;"2023-12-12 00:00:00";"2024-02-12 00:00:00";"AGT5032";"Lapsed"
"POL53280";"CUST12016";"Health";789891.49;26979.47;"2022-10-26 00:00:00";"2024-12-25 00:00:00";"AGT5012";"Lapsed"
"POL53281";"CUST10222";"Term";937187.87;36910.39;"2023-03-14 00:00:00";"2024-05-09 00:00:00";"AGT5271";"Active"
"POL53282";"CUST10243";"Whole";930857.89;17082.56;"2021-03-07 00:00:00";"2022-10-11 00:00:00";"AGT5030";"Cancelled"
"POL53283";"CUST11650";"Whole";213740.92;46257.8;"2021-06-12 00:00:00";"2025-02-27 00:00:00";"AGT5100";"Active"
"POL53284";"CUST12211";"Term";896830.4;6322.34;"2024-04-13 00:00:00";"2025-04-12 00:00:00";"AGT5106";"Cancelled"
"POL53285";"CUST10223";"Property";553370.46;30907.64;"2022-04-15 00:00:00";"2023-02-24 00:00:00";"AGT5252";"Cancelled"
"POL53286";"CUST11120";"Property";593807.86;31676.07;"2023-07-02 00:00:00";"2023-07-17 00:00:00";"AGT5084";"Lapsed"
"POL53288";"CUST10692";"Whole";100981.9;41019.96;"2024-03-17 00:00:00";"2025-07-18 00:00:00";"AGT5077";"Active"
"POL53290";"CUST11181";"Health";399714.8;9075.03;"2022-02-25 00:00:00";"2022-10-29 00:00:00";"AGT5230";"Cancelled"
"POL53292";"CUST10756";"Property";843643.72;45359.46;"2022-01-13 00:00:00";"2022-06-07 00:00:00";"AGT5025";"Cancelled"
"POL53293";"CUST10991";"Property";829140.38;31979.9;"2023-01-27 00:00:00";"2023-10-05 00:00:00";"AGT5257";"Cancelled"
"POL53294";"CUST11468";"Whole";782836.6;13722.05;"2022-07-20 00:00:00";"2025-05-08 00:00:00";"AGT5236";"Active"
"POL53295";"CUST12380";"Property";483697.35;41541.69;"2023-11-03 00:00:00";"2023-12-08 00:00:00";"AGT5098";"Cancelled"
"POL53297";"CUST11493";"Whole";688755.34;41015.27;"2022-10-14 00:00:00";"2024-12-24 00:00:00";"AGT5168";"Active"
"POL53299";"CUST10032";"Health";631356.0;43578.09;"2021-11-28 00:00:00";"2024-12-11 00:00:00";"AGT5199";"Active"
"POL53300";"CUST11209";"Vehicle";764918.89;39459.98;"2024-04-04 00:00:00";"2025-04-22 00:00:00";"AGT5032";"Lapsed"
"POL53301";"CUST11614";"Vehicle";610590.52;10551.13;"2024-05-24 00:00:00";"2024-11-21 00:00:00";"AGT5048";"Cancelled"
"POL53302";"CUST10921";"Vehicle";998413.36;47458.92;"2022-10-18 00:00:00";"2025-06-25 00:00:00";"AGT5122";"Active"
"POL53304";"CUST10378";"Whole";937668.62;45261.4;"2024-06-11 00:00:00";"2025-03-07 00:00:00";"AGT5275";"Cancelled"
"POL53305";"CUST11094";"Property";513438.71;38271.2;"2023-05-12 00:00:00";"2025-04-04 00:00:00";"AGT5254";"Active"
"POL53307";"CUST10506";"Vehicle";798051.85;40572.07;"2022-10-21 00:00:00";"2024-12-18 00:00:00";"AGT5027";"Cancelled"
"POL53309";"CUST11107";"Health";906302.04;7265.62;"2024-07-08 00:00:00";"2025-04-18 00:00:00";"AGT5129";"Active"
"POL53311";"CUST11088";"Term";121486.3;12406.15;"2023-08-08 00:00:00";"2023-09-13 00:00:00";"AGT5008";"Cancelled"
"POL53313";"CUST11529";"Whole";865222.78;31726.27;"2022-01-17 00:00:00";"2023-03-16 00:00:00";"AGT5119";"Lapsed"
"POL53314";"CUST11355";"Health";148505.32;4192.4;"2022-06-13 00:00:00";"2023-06-13 00:00:00";"AGT5278";"Cancelled"
"POL53316";"CUST11212";"Health";151792.98;43015.25;"2022-11-18 00:00:00";"2024-06-11 00:00:00";"AGT5210";"Cancelled"
"POL53317";"CUST11882";"Property";459429.72;40809.14;"2021-06-15 00:00:00";"2023-09-28 00:00:00";"AGT5130";"Lapsed"
"POL53318";"CUST12007";"Property";815531.69;49246.74;"2024-02-11 00:00:00";"2025-03-30 00:00:00";"AGT5038";"Active"
"POL53319";"CUST10136";"Term";213037.32;38754.92;"2023-01-11 00:00:00";"2025-06-24 00:00:00";"AGT5211";"Active"
"POL53320";"CUST10980";"Term";457074.41;30337.46;"2024-01-17 00:00:00";"2025-01-22 00:00:00";"AGT5069";"Active"
"POL53321";"CUST11934";"Health";493280.72;43713.19;"2022-03-30 00:00:00";"2023-12-25 00:00:00";"AGT5112";"Lapsed"
"POL53322";"CUST11196";"Whole";107536.68;49481.18;"2024-05-21 00:00:00";"2025-06-05 00:00:00";"AGT5020";"Active"
"POL53323";"CUST12100";"Term";523601.4;13332.61;"2024-06-30 00:00:00";"2025-01-29 00:00:00";"AGT5075";"Active"
"POL53324";"CUST10039";"Health";568396.72;6975.67;"2023-02-24 00:00:00";"2023-03-17 00:00:00";"AGT5082";"Active"
"POL53325";"CUST10704";"Health";712748.09;36301.69;"2020-11-30 00:00:00";"2022-08-18 00:00:00";"AGT5192";"Cancelled"
"POL53326";"CUST12477";"Whole";971000.13;20335.77;"2023-09-22 00:00:00";"2024-09-27 00:00:00";"AGT5201";"Lapsed"
"POL53328";"CUST10692";"Vehicle";791904.16;7005.62;"2022-01-15 00:00:00";"2022-10-05 00:00:00";"AGT5292";"Cancelled"
"POL53330";"CUST10234";"Term";837784.36;9052.26;"2020-10-03 00:00:00";"2023-09-11 00:00:00";"AGT5232";"Lapsed"
"POL53331";"CUST11397";"Vehicle";343257.24;38915.8;"2021-04-28 00:00:00";"2024-03-13 00:00:00";"AGT5171";"Cancelled"
"POL53332";"CUST12470";"Health";627514.89;12023.94;"2021-07-06 00:00:00";"2022-05-23 00:00:00";"AGT5215";"Lapsed"
"POL53333";"CUST11704";"Health";130625.48;35963.66;"2022-11-05 00:00:00";"2023-07-04 00:00:00";"AGT5227";"Lapsed"
"POL53334";"CUST12105";"Term";339413.32;45157.56;"2022-11-30 00:00:00";"2023-05-28 00:00:00";"AGT5062";"Active"
"POL53335";"CUST12484";"Term";351904.66;31204.89;"2020-07-28 00:00:00";"2023-11-30 00:00:00";"AGT5009";"Lapsed"
"POL53337";"CUST11367";"Whole";916975.81;3934.8;"2022-05-09 00:00:00";"2022-11-24 00:00:00";"AGT5037";"Active"
"POL53338";"CUST11978";"Term";149265.84;45645.95;"2023-03-08 00:00:00";"2025-06-14 00:00:00";"AGT5066";"Cancelled"
"POL53339";"CUST11777";"Health";689160.26;35264.76;"2022-10-20 00:00:00";"2024-07-02 00:00:00";"AGT5153";"Lapsed"
"POL53340";"CUST11547";"Vehicle";788169.22;25479.8;"2022-09-04 00:00:00";"2023-06-30 00:00:00";"AGT5133";"Active"
"POL53341";"CUST11225";"Term";275582.61;28440.45;"2024-04-27 00:00:00";"2024-12-19 00:00:00";"AGT5237";"Lapsed"
"POL53342";"CUST12460";"Health";811840.1;16160.1;"2023-07-29 00:00:00";"2024-05-24 00:00:00";"AGT5085";"Lapsed"
"POL53343";"CUST10885";"Whole";606969.59;24853.96;"2022-05-17 00:00:00";"2023-08-31 00:00:00";"AGT5028";"Active"
"POL53344";"CUST10283";"Term";628076.97;13662.93;"2023-07-22 00:00:00";"2024-02-07 00:00:00";"AGT5139";"Lapsed"
"POL53345";"CUST12400";"Property";469788.09;13995.67;"2023-12-09 00:00:00";"2024-02-27 00:00:00";"AGT5024";"Lapsed"
"POL53346";"CUST11469";"Health";349093.38;39480.54;"2020-08-05 00:00:00";"2021-10-01 00:00:00";"AGT5268";"Lapsed"
"POL53348";"CUST12390";"Vehicle";956165.38;29629.98;"2021-09-27 00:00:00";"2024-07-31 00:00:00";"AGT5298";"Cancelled"
"POL53350";"CUST12277";"Term";517010.39;21127.34;"2021-09-04 00:00:00";"2024-07-04 00:00:00";"AGT5108";"Lapsed"
"POL53353";"CUST11131";"Vehicle";223851.13;24631.68;"2022-10-19 00:00:00";"2024-12-01 00:00:00";"AGT5173";"Active"
"POL53354";"CUST10718";"Whole";772914.95;37692.66;"2023-08-16 00:00:00";"2025-02-06 00:00:00";"AGT5255";"Cancelled"
"POL53355";"CUST10986";"Property";505325.66;43991.41;"2022-12-17 00:00:00";"2024-02-03 00:00:00";"AGT5139";"Lapsed"
"POL53356";"CUST11386";"Property";474925.59;33648.2;"2021-07-10 00:00:00";"2023-12-04 00:00:00";"AGT5190";"Cancelled"
"POL53357";"CUST12140";"Whole";222943.63;20239.12;"2023-03-03 00:00:00";"2024-05-30 00:00:00";"AGT5253";"Cancelled"
"POL53358";"CUST11849";"Whole";774805.97;15545.92;"2023-04-19 00:00:00";"2024-07-17 00:00:00";"AGT5166";"Cancelled"
"POL53359";"CUST10470";"Property";252519.57;31124.58;"2022-05-04 00:00:00";"2025-02-04 00:00:00";"AGT5085";"Cancelled"
"POL53360";"CUST10276";"Property";268779.21;46742.55;"2021-08-27 00:00:00";"2023-11-14 00:00:00";"AGT5023";"Cancelled"
"POL53362";"CUST10241";"Property";777615.54;16549.22;"2023-03-21 00:00:00";"2023-12-08 00:00:00";"AGT5292";"Cancelled"
"POL53363";"CUST10872";"Property";517152.92;48620.38;"2024-05-12 00:00:00";"2024-10-27 00:00:00";"AGT5117";"Active"
"POL53364";"CUST10682";"Term";308882.68;30027.52;"2023-01-02 00:00:00";"2025-07-09 00:00:00";"AGT5097";"Active"
"POL53368";"CUST10801";"Health";439136.93;30782.8;"2021-10-22 00:00:00";"2022-05-07 00:00:00";"AGT5253";"Lapsed"
"POL53369";"CUST10987";"Health";165737.24;34707.07;"2023-01-09 00:00:00";"2023-01-18 00:00:00";"AGT5290";"Cancelled"
"POL53371";"CUST10318";"Health";847597.52;7410.79;"2023-09-27 00:00:00";"2025-02-15 00:00:00";"AGT5088";"Active"
"POL53372";"CUST10264";"Whole";702657.93;35382.37;"2023-12-14 00:00:00";"2025-06-19 00:00:00";"AGT5016";"Cancelled"
"POL53373";"CUST10781";"Vehicle";948625.99;29859.64;"2023-10-14 00:00:00";"2024-04-05 00:00:00";"AGT5073";"Active"
"POL53374";"CUST11090";"Health";117470.24;46734.98;"2024-05-20 00:00:00";"2024-11-03 00:00:00";"AGT5064";"Active"
"POL53375";"CUST10790";"Vehicle";459509.65;32722.36;"2022-03-28 00:00:00";"2025-07-21 00:00:00";"AGT5105";"Active"
"POL53376";"CUST12304";"Vehicle";554511.91;42157.47;"2022-08-22 00:00:00";"2025-06-11 00:00:00";"AGT5281";"Active"
"POL53377";"CUST10238";"Vehicle";212525.71;17031.81;"2021-01-18 00:00:00";"2025-07-03 00:00:00";"AGT5285";"Cancelled"
"POL53379";"CUST11697";"Health";706681.32;29738.94;"2023-09-09 00:00:00";"2023-12-18 00:00:00";"AGT5156";"Cancelled"
"POL53380";"CUST11936";"Whole";899373.01;27487.2;"2023-03-23 00:00:00";"2024-09-29 00:00:00";"AGT5002";"Active"
"POL53381";"CUST12269";"Term";677144.52;23740.42;"2024-06-18 00:00:00";"2025-03-05 00:00:00";"AGT5084";"Cancelled"
"POL53382";"CUST12216";"Health";314605.17;20170.03;"2021-08-18 00:00:00";"2023-11-01 00:00:00";"AGT5277";"Active"
"POL53383";"CUST11090";"Whole";727100.32;25411.83;"2021-02-10 00:00:00";"2025-02-18 00:00:00";"AGT5154";"Cancelled"
"POL53385";"CUST12201";"Term";716005.78;25192.09;"2022-07-05 00:00:00";"2024-03-19 00:00:00";"AGT5089";"Lapsed"
"POL53386";"CUST10940";"Property";494983.61;22562.24;"2021-08-23 00:00:00";"2025-06-29 00:00:00";"AGT5217";"Cancelled"
"POL53387";"CUST10506";"Whole";733483.5;22259.22;"2023-04-07 00:00:00";"2023-05-31 00:00:00";"AGT5001";"Cancelled"
"POL53388";"CUST11982";"Vehicle";665837.51;17101.96;"2022-08-15 00:00:00";"2024-01-26 00:00:00";"AGT5043";"Lapsed"
"POL53389";"CUST12246";"Property";135826.83;37347.76;"2021-10-07 00:00:00";"2025-02-13 00:00:00";"AGT5092";"Cancelled"
"POL53390";"CUST10013";"Term";103373.63;25861.85;"2022-08-24 00:00:00";"2023-08-07 00:00:00";"AGT5013";"Active"
"POL53391";"CUST10226";"Health";524421.72;29230.99;"2022-07-27 00:00:00";"2022-09-21 00:00:00";"AGT5107";"Cancelled"
"POL53392";"CUST10520";"Health";696916.57;47540.24;"2021-08-16 00:00:00";"2022-12-03 00:00:00";"AGT5113";"Cancelled"
"POL53393";"CUST12307";"Term";966215.53;20143.32;"2022-11-25 00:00:00";"2024-09-23 00:00:00";"AGT5129";"Lapsed"
"POL53394";"CUST10725";"Property";134414.82;25454.03;"2024-03-20 00:00:00";"2024-08-27 00:00:00";"AGT5093";"Active"
"POL53395";"CUST12241";"Health";485179.7;15868.27;"2023-09-01 00:00:00";"2024-12-03 00:00:00";"AGT5063";"Lapsed"
"POL53396";"CUST11068";"Whole";855572.93;42341.85;"2023-03-04 00:00:00";"2024-10-06 00:00:00";"AGT5207";"Lapsed"
"POL53397";"CUST10676";"Property";761478.88;36843.58;"2023-09-23 00:00:00";"2024-05-29 00:00:00";"AGT5201";"Lapsed"
"POL53398";"CUST12020";"Property";519150.01;44339.62;"2023-10-08 00:00:00";"2024-09-02 00:00:00";"AGT5065";"Lapsed"
"POL53399";"CUST10843";"Term";356777.3;24779.92;"2022-10-23 00:00:00";"2022-10-25 00:00:00";"AGT5234";"Lapsed"
"POL53400";"CUST10057";"Term";129407.37;49104.58;"2024-02-10 00:00:00";"2024-08-07 00:00:00";"AGT5157";"Lapsed"
"POL53401";"CUST10833";"Vehicle";528170.69;3806.73;"2023-12-18 00:00:00";"2024-03-04 00:00:00";"AGT5165";"Active"
"POL53403";"CUST12396";"Property";694609.67;17297.04;"2023-03-04 00:00:00";"2023-10-18 00:00:00";"AGT5068";"Cancelled"
"POL53404";"CUST10948";"Vehicle";503091.84;14194.64;"2021-08-02 00:00:00";"2023-12-24 00:00:00";"AGT5287";"Lapsed"
"POL53405";"CUST11321";"Property";965404.83;16994.24;"2021-06-03 00:00:00";"2023-02-20 00:00:00";"AGT5169";"Lapsed"
"POL53406";"CUST11977";"Term";357592.01;36961.58;"2021-06-17 00:00:00";"2023-05-18 00:00:00";"AGT5099";"Lapsed"
"POL53408";"CUST12359";"Property";292642.62;47653.48;"2024-05-30 00:00:00";"2024-10-26 00:00:00";"AGT5285";"Active"
"POL53409";"CUST10299";"Whole";128587.38;49118.85;"2024-02-04 00:00:00";"2025-04-09 00:00:00";"AGT5219";"Cancelled"
"POL53413";"CUST10422";"Term";874890.75;25501.02;"2022-05-22 00:00:00";"2022-09-14 00:00:00";"AGT5053";"Lapsed"
"POL53416";"CUST11934";"Term";719378.71;10405.57;"2020-12-07 00:00:00";"2025-06-06 00:00:00";"AGT5035";"Lapsed"
"POL53417";"CUST10388";"Vehicle";602868.57;44861.33;"2021-12-14 00:00:00";"2025-05-13 00:00:00";"AGT5155";"Lapsed"
"POL53421";"CUST12149";"Vehicle";820635.43;45114.49;"2022-10-02 00:00:00";"2022-11-22 00:00:00";"AGT5040";"Cancelled"
"POL53423";"CUST11465";"Health";788618.35;44560.77;"2021-04-24 00:00:00";"2022-02-06 00:00:00";"AGT5028";"Active"
"POL53425";"CUST11794";"Property";811031.5;15379.8;"2024-01-14 00:00:00";"2024-10-05 00:00:00";"AGT5210";"Active"
"POL53427";"CUST10923";"Whole";805080.64;25726.81;"2021-05-20 00:00:00";"2024-12-15 00:00:00";"AGT5094";"Lapsed"
"POL53428";"CUST10916";"Vehicle";141709.43;39485.98;"2023-04-02 00:00:00";"2024-11-07 00:00:00";"AGT5047";"Lapsed"
"POL53432";"CUST12301";"Vehicle";368954.75;30087.94;"2024-06-28 00:00:00";"2025-05-08 00:00:00";"AGT5013";"Lapsed"
"POL53433";"CUST10452";"Vehicle";549728.85;44066.96;"2023-01-10 00:00:00";"2023-03-22 00:00:00";"AGT5244";"Cancelled"
"POL53434";"CUST10813";"Vehicle";305469.29;12333.18;"2023-11-10 00:00:00";"2023-12-06 00:00:00";"AGT5110";"Lapsed"
"POL53435";"CUST11520";"Property";422895.07;45276.91;"2022-01-07 00:00:00";"2022-06-20 00:00:00";"AGT5111";"Lapsed"
"POL53438";"CUST12338";"Vehicle";810318.39;5940.43;"2023-09-05 00:00:00";"2025-05-30 00:00:00";"AGT5138";"Lapsed"
"POL53439";"CUST12424";"Whole";370288.66;44877.49;"2022-11-19 00:00:00";"2024-12-09 00:00:00";"AGT5161";"Lapsed"
"POL53441";"CUST12101";"Term";342878.93;43814.96;"2021-11-24 00:00:00";"2022-05-20 00:00:00";"AGT5027";"Active"
"POL53443";"CUST10442";"Health";950741.41;19021.43;"2023-01-11 00:00:00";"2024-02-12 00:00:00";"AGT5093";"Cancelled"
"POL53444";"CUST10519";"Health";352188.03;46051.36;"2024-05-23 00:00:00";"2025-05-01 00:00:00";"AGT5061";"Active"
"POL53445";"CUST11917";"Health";395224.08;23620.09;"2021-06-04 00:00:00";"2025-03-02 00:00:00";"AGT5034";"Active"
"POL53449";"CUST12227";"Vehicle";247842.61;32153.67;"2024-02-25 00:00:00";"2025-03-03 00:00:00";"AGT5020";"Cancelled"
"POL53451";"CUST11450";"Vehicle";506435.31;43737.9;"2020-11-14 00:00:00";"2023-09-01 00:00:00";"AGT5137";"Cancelled"
"POL53454";"CUST11213";"Health";324976.57;17554.03;"2022-11-30 00:00:00";"2023-09-04 00:00:00";"AGT5140";"Active"
"POL53455";"CUST10827";"Term";536162.43;46093.33;"2023-10-12 00:00:00";"2024-02-20 00:00:00";"AGT5230";"Active"
"POL53457";"CUST11875";"Whole";460194.38;17072.79;"2022-05-09 00:00:00";"2025-06-16 00:00:00";"AGT5156";"Cancelled"
"POL53461";"CUST12028";"Property";773971.72;21970.82;"2021-04-13 00:00:00";"2023-02-07 00:00:00";"AGT5247";"Cancelled"
"POL53462";"CUST10422";"Term";321772.64;8729.13;"2021-12-20 00:00:00";"2025-01-17 00:00:00";"AGT5213";"Lapsed"
"POL53466";"CUST12407";"Term";203722.49;24157.5;"2022-03-28 00:00:00";"2022-09-20 00:00:00";"AGT5258";"Cancelled"
"POL53467";"CUST10710";"Vehicle";224750.32;18717.71;"2022-05-18 00:00:00";"2023-06-08 00:00:00";"AGT5152";"Lapsed"
"POL53470";"CUST10693";"Health";880832.67;37976.68;"2021-07-13 00:00:00";"2024-01-26 00:00:00";"AGT5033";"Cancelled"
"POL53471";"CUST11951";"Vehicle";691778.71;23607.39;"2022-06-16 00:00:00";"2022-08-20 00:00:00";"AGT5164";"Cancelled"
"POL53473";"CUST10926";"Property";200619.48;39825.94;"2020-08-05 00:00:00";"2025-01-05 00:00:00";"AGT5172";"Lapsed"
"POL53474";"CUST10683";"Whole";460836.19;31043.28;"2021-12-27 00:00:00";"2024-08-31 00:00:00";"AGT5156";"Active"
"POL53475";"CUST10427";"Property";594308.51;4101.37;"2023-12-07 00:00:00";"2025-01-19 00:00:00";"AGT5126";"Active"
"POL53476";"CUST10112";"Whole";342805.74;33013.12;"2022-04-23 00:00:00";"2023-11-24 00:00:00";"AGT5065";"Cancelled"
"POL53478";"CUST10042";"Health";609575.03;24873.42;"2022-05-31 00:00:00";"2022-08-26 00:00:00";"AGT5192";"Lapsed"
"POL53480";"CUST12192";"Health";261216.32;21802.81;"2023-05-10 00:00:00";"2023-07-22 00:00:00";"AGT5024";"Lapsed"
"POL53481";"CUST10904";"Term";198665.21;44951.87;"2022-02-04 00:00:00";"2025-02-10 00:00:00";"AGT5084";"Cancelled"
"POL53482";"CUST11838";"Term";266518.01;27121.26;"2022-12-16 00:00:00";"2025-01-26 00:00:00";"AGT5120";"Cancelled"
"POL53483";"CUST11555";"Vehicle";801569.56;23863.87;"2024-06-13 00:00:00";"2024-11-08 00:00:00";"AGT5121";"Active"
"POL53484";"CUST12089";"Property";879795.66;22875.91;"2023-09-30 00:00:00";"2024-10-15 00:00:00";"AGT5152";"Active"
"POL53485";"CUST10743";"Vehicle";976584.29;46141.99;"2021-06-25 00:00:00";"2024-04-28 00:00:00";"AGT5008";"Cancelled"
"POL53486";"CUST12253";"Health";807322.88;14469.81;"2021-06-27 00:00:00";"2024-01-21 00:00:00";"AGT5041";"Lapsed"
"POL53487";"CUST10892";"Health";825727.26;34612.94;"2022-01-17 00:00:00";"2023-11-29 00:00:00";"AGT5032";"Cancelled"
"POL53489";"CUST11272";"Health";764066.36;47104.73;"2024-06-08 00:00:00";"2025-06-02 00:00:00";"AGT5245";"Active"
"POL53490";"CUST12190";"Health";774087.93;41790.83;"2022-03-28 00:00:00";"2023-10-24 00:00:00";"AGT5140";"Lapsed"
"POL53494";"CUST11465";"Whole";809227.61;33701.08;"2020-09-09 00:00:00";"2022-01-05 00:00:00";"AGT5150";"Lapsed"
"POL53496";"CUST10296";"Health";970908.49;46672.56;"2023-07-25 00:00:00";"2025-02-17 00:00:00";"AGT5179";"Cancelled"
"POL53497";"CUST10600";"Health";515870.63;42317.86;"2023-01-28 00:00:00";"2024-10-11 00:00:00";"AGT5061";"Lapsed"
"POL53498";"CUST10660";"Vehicle";508624.02;3306.54;"2023-07-09 00:00:00";"2024-09-10 00:00:00";"AGT5270";"Lapsed"
"POL53501";"CUST11564";"Vehicle";264524.8;5149.96;"2024-03-09 00:00:00";"2024-08-18 00:00:00";"AGT5167";"Cancelled"
"POL53502";"CUST11344";"Whole";596763.8;24095.32;"2021-10-13 00:00:00";"2023-09-10 00:00:00";"AGT5092";"Cancelled"
